x
0.9657692961492929
2.3771056277264413
0.9535725984667489
4.055641149866661
0.9666949862579219
117.64531596269042
64.57638888888889
23.48323041491257
15.947222222222223
6.087321671558055
56.48510697783973
94.47916666666667
57.5
